date,id,name,variable,value
2021-01-01T07:00:00Z,10060007,Brush Lake Closed Basin,ET,NA
2021-01-01T07:00:00Z,10060007,Brush Lake Closed Basin,PET,NA
2021-01-01T07:00:00Z,10110203,Middle Little Missouri,ET,60.00958066440809
2021-01-01T07:00:00Z,10110203,Middle Little Missouri,PET,84.32826325914463
2021-01-01T07:00:00Z,10120202,Lower Belle Fourche,ET,65.21519241173698
2021-01-01T07:00:00Z,10120202,Lower Belle Fourche,PET,109.87327164952319
2021-01-01T07:00:00Z,10070001,Yellowstone Headwaters,ET,30.905478061097643
2021-01-01T07:00:00Z,10070001,Yellowstone Headwaters,PET,32.45572007943471
2021-01-01T07:00:00Z,10070006,Clarks Fork Yellowstone,ET,70.92117226362862
2021-01-01T07:00:00Z,10070006,Clarks Fork Yellowstone,PET,98.68761757540166
2021-01-01T07:00:00Z,10080010,Big Horn Lake,ET,76.06772908366528
2021-01-01T07:00:00Z,10080010,Big Horn Lake,PET,109.89867440536857
2021-01-01T07:00:00Z,10080014,Shoshone,ET,77.86929015262146
2021-01-01T07:00:00Z,10080014,Shoshone,PET,115.16447269707656
2021-01-01T07:00:00Z,10090101,Upper Tongue,ET,63.36118151686489
2021-01-01T07:00:00Z,10090101,Upper Tongue,PET,81.18210177422499
2021-01-01T07:00:00Z,10090208,Little Powder,ET,67.00581542667838
2021-01-01T07:00:00Z,10090208,Little Powder,PET,108.25558089442382
2021-01-01T07:00:00Z,10110201,Upper Little Missouri,ET,67.8022258514484
2021-01-01T07:00:00Z,10110201,Upper Little Missouri,PET,102.85541632896044
2021-01-01T07:00:00Z,17010106,Elk,ET,NA
2021-01-01T07:00:00Z,17010106,Elk,PET,NA
2021-01-01T07:00:00Z,17010301,Upper Coeur d'Alene,ET,NA
2021-01-01T07:00:00Z,17010301,Upper Coeur d'Alene,PET,NA
2021-01-01T07:00:00Z,17010302,South Fork Coeur d'Alene,ET,NA
2021-01-01T07:00:00Z,17010302,South Fork Coeur d'Alene,PET,NA
2021-01-01T07:00:00Z,17010304,St. Joe,ET,25.47634437729433
2021-01-01T07:00:00Z,17010304,St. Joe,PET,26.60035308293713
2021-01-01T07:00:00Z,17040202,Upper Henrys,ET,31.50140631423962
2021-01-01T07:00:00Z,17040202,Upper Henrys,PET,33.61111515153315
2021-01-01T07:00:00Z,17040214,Beaver-Camas,ET,36.674788689523844
2021-01-01T07:00:00Z,17040214,Beaver-Camas,PET,38.341882009537265
2021-01-01T07:00:00Z,17040215,Medicine Lodge,ET,44.859134445178036
2021-01-01T07:00:00Z,17040215,Medicine Lodge,PET,50.560409909004804
2021-01-01T07:00:00Z,17040216,Birch,ET,48.80458305957441
2021-01-01T07:00:00Z,17040216,Birch,PET,56.22635952032966
2021-01-01T07:00:00Z,17060203,Middle Salmon-Panther,ET,39.821757307293836
2021-01-01T07:00:00Z,17060203,Middle Salmon-Panther,PET,47.0536544990819
2021-01-01T07:00:00Z,17060204,Lemhi,ET,46.13132742495115
2021-01-01T07:00:00Z,17060204,Lemhi,PET,54.5303671828516
2021-01-01T07:00:00Z,17060207,Middle Salmon-Chamberlain,ET,30.666983785263003
2021-01-01T07:00:00Z,17060207,Middle Salmon-Chamberlain,PET,31.97765169047372
2021-01-01T07:00:00Z,17060301,Upper Selway,ET,30.54351704977855
2021-01-01T07:00:00Z,17060301,Upper Selway,PET,31.684908722481488
2021-01-01T07:00:00Z,17060302,Lower Selway,ET,28.666376923797174
2021-01-01T07:00:00Z,17060302,Lower Selway,PET,29.729514783174974
2021-01-01T07:00:00Z,17060303,Lochsa,ET,28.821674786066442
2021-01-01T07:00:00Z,17060303,Lochsa,PET,30.632168550955203
2021-01-01T07:00:00Z,17060307,Upper North Fork Clearwater,ET,27.40051076833896
2021-01-01T07:00:00Z,17060307,Upper North Fork Clearwater,PET,28.85271236039041
2021-01-01T07:00:00Z,17010104,Lower Kootenai,ET,NA
2021-01-01T07:00:00Z,17010104,Lower Kootenai,PET,NA
2021-01-01T07:00:00Z,17010105,Moyie,ET,NA
2021-01-01T07:00:00Z,17010105,Moyie,PET,NA
2021-01-01T07:00:00Z,17010102,Fisher,ET,NA
2021-01-01T07:00:00Z,17010102,Fisher,PET,NA
2021-01-01T07:00:00Z,17010201,Upper Clark Fork,ET,37.71368020570759
2021-01-01T07:00:00Z,17010201,Upper Clark Fork,PET,45.00082155252331
2021-01-01T07:00:00Z,17010202,Flint-Rock,ET,34.59059498691218
2021-01-01T07:00:00Z,17010202,Flint-Rock,PET,39.71923026995189
2021-01-01T07:00:00Z,17010203,Blackfoot,ET,33.2028281121337
2021-01-01T07:00:00Z,17010203,Blackfoot,PET,38.35372291455001
2021-01-01T07:00:00Z,17010204,Middle Clark Fork,ET,33.26492464176357
2021-01-01T07:00:00Z,17010204,Middle Clark Fork,PET,38.67692484004481
2021-01-01T07:00:00Z,17010205,Bitterroot,ET,32.82303219017116
2021-01-01T07:00:00Z,17010205,Bitterroot,PET,36.34251407690966
2021-01-01T07:00:00Z,17010207,Middle Fork Flathead,ET,NA
2021-01-01T07:00:00Z,17010207,Middle Fork Flathead,PET,NA
2021-01-01T07:00:00Z,17010208,Flathead Lake,ET,NA
2021-01-01T07:00:00Z,17010208,Flathead Lake,PET,NA
2021-01-01T07:00:00Z,17010209,South Fork Flathead,ET,31.011274288020157
2021-01-01T07:00:00Z,17010209,South Fork Flathead,PET,33.27423910783943
2021-01-01T07:00:00Z,17010210,Stillwater,ET,NA
2021-01-01T07:00:00Z,17010210,Stillwater,PET,NA
2021-01-01T07:00:00Z,17010211,Swan,ET,34.56453488372094
2021-01-01T07:00:00Z,17010211,Swan,PET,37.093313953488384
2021-01-01T07:00:00Z,17010212,Lower Flathead,ET,34.11183494156961
2021-01-01T07:00:00Z,17010212,Lower Flathead,PET,39.48644542540453
2021-01-01T07:00:00Z,17010103,Yaak,ET,NA
2021-01-01T07:00:00Z,17010103,Yaak,PET,NA
2021-01-01T07:00:00Z,17010206,North Fork Flathead,ET,NA
2021-01-01T07:00:00Z,17010206,North Fork Flathead,PET,NA
2021-01-01T07:00:00Z,17010213,Lower Clark Fork,ET,NA
2021-01-01T07:00:00Z,17010213,Lower Clark Fork,PET,NA
2021-01-01T07:00:00Z,17010101,Middle Kootenai,ET,NA
2021-01-01T07:00:00Z,17010101,Middle Kootenai,PET,NA
2021-01-01T07:00:00Z,09040001,St. Marys,ET,NA
2021-01-01T07:00:00Z,09040001,St. Marys,PET,NA
2021-01-01T07:00:00Z,09040002,Belly,ET,NA
2021-01-01T07:00:00Z,09040002,Belly,PET,NA
2021-01-01T07:00:00Z,10020001,Red Rock,ET,40.61737900053296
2021-01-01T07:00:00Z,10020001,Red Rock,PET,46.03890891094131
2021-01-01T07:00:00Z,10020002,Beaverhead,ET,43.729030833320785
2021-01-01T07:00:00Z,10020002,Beaverhead,PET,49.205503300736865
